transaction_id,investor_id,amfi_code,transaction_type,amount,transaction_date,kyc_status,state
TXN000330,INV00019,SCH026,SIP,20000.0,2022-10-01,Verified,West Bengal
TXN000331,INV00019,SCH026,SIP,20000.0,2022-10-31,Verified,West Bengal
TXN000332,INV00019,SCH026,SIP,20000.0,2022-11-30,Verified,West Bengal
TXN000333,INV00019,SCH026,SIP,20000.0,2022-12-30,Verified,West Bengal
TXN000334,INV00019,SCH026,SIP,20000.0,2023-01-29,Pending,West Bengal
TXN000335,INV00019,SCH026,SIP,20000.0,2023-02-28,Verified,West Bengal
TXN000336,INV00019,SCH026,SIP,20000.0,2023-03-30,Pending,West Bengal
TXN000337,INV00019,SCH026,SIP,20000.0,2023-04-29,Verified,West Bengal
TXN000338,INV00019,SCH026,SIP,20000.0,2023-05-29,Verified,West Bengal
TXN000339,INV00019,SCH026,SIP,20000.0,2023-06-28,Verified,West Bengal
TXN000340,INV00019,SCH026,SIP,20000.0,2023-07-28,Verified,West Bengal
TXN000341,INV00019,SCH026,SIP,20000.0,2023-08-27,Verified,West Bengal
TXN000342,INV00019,SCH026,SIP,20000.0,2023-09-26,Verified,West Bengal
TXN000343,INV00019,SCH026,SIP,20000.0,2023-10-26,Pending,West Bengal
TXN000344,INV00019,SCH026,SIP,20000.0,2023-11-25,Verified,West Bengal
TXN000345,INV00019,SCH026,SIP,20000.0,2023-12-25,Verified,West Bengal
TXN000346,INV00019,SCH026,SIP,20000.0,2024-01-24,Failed,West Bengal
TXN000347,INV00019,SCH026,SIP,20000.0,2024-02-23,Verified,West Bengal
TXN000348,INV00019,SCH026,SIP,20000.0,2024-03-24,Verified,West Bengal
TXN000349,INV00019,SCH026,SIP,20000.0,2024-04-23,Verified,West Bengal
TXN000350,INV00019,SCH026,SIP,20000.0,2024-05-23,Verified,West Bengal
TXN000351,INV00019,SCH026,SIP,20000.0,2024-06-22,Verified,West Bengal
TXN000352,INV00019,SCH026,SIP,20000.0,2024-07-22,Verified,West Bengal
TXN000353,INV00019,SCH026,SIP,20000.0,2024-08-21,Verified,West Bengal
TXN000354,INV00019,SCH026,SIP,20000.0,2024-09-20,Verified,West Bengal
TXN000355,INV00019,SCH026,SIP,20000.0,2024-10-20,Verified,West Bengal
TXN000356,INV00019,SCH026,SIP,20000.0,2024-11-19,Verified,West Bengal
TXN000357,INV00019,SCH026,SIP,20000.0,2024-12-19,Verified,West Bengal
TXN000358,INV00019,SCH026,SIP,20000.0,2025-01-18,Verified,West Bengal
TXN000359,INV00019,SCH026,SIP,20000.0,2025-02-17,Verified,West Bengal
TXN000360,INV00019,SCH026,SIP,20000.0,2025-03-19,Verified,West Bengal
TXN000361,INV00019,SCH026,SIP,20000.0,2025-04-18,Verified,West Bengal
TXN000362,INV00019,SCH026,SIP,20000.0,2025-05-18,Failed,West Bengal
TXN000363,INV00019,SCH026,SIP,20000.0,2025-06-17,Verified,West Bengal
TXN000364,INV00019,SCH026,SIP,20000.0,2025-07-17,Failed,West Bengal
TXN000365,INV00019,SCH026,SIP,20000.0,2025-08-16,Verified,West Bengal
TXN000366,INV00019,SCH026,SIP,20000.0,2025-09-15,Verified,West Bengal
TXN000367,INV00019,SCH026,SIP,20000.0,2025-10-15,Pending,West Bengal
TXN000368,INV00019,SCH026,SIP,20000.0,2025-11-14,Verified,West Bengal
TXN000369,INV00019,SCH026,SIP,20000.0,2025-12-14,Verified,West Bengal
TXN000370,INV00019,SCH026,SIP,20000.0,2026-01-13,Verified,West Bengal
TXN000371,INV00019,SCH026,SIP,20000.0,2026-02-12,Pending,West Bengal
TXN000372,INV00019,SCH026,SIP,20000.0,2026-03-14,Verified,West Bengal
TXN000373,INV00019,SCH026,SIP,20000.0,2026-04-13,Verified,West Bengal
TXN000374,INV00019,SCH026,SIP,20000.0,2026-05-13,Verified,West Bengal
TXN000375,INV00019,SCH026,SIP,20000.0,2026-06-12,Verified,West Bengal
TXN000376,INV00020,SCH038,Lumpsum,100000.0,2025-06-05,Verified,Karnataka
TXN000377,INV00020,SCH007,Lumpsum,50000.0,2026-05-25,Pending,Karnataka
TXN000378,INV00020,SCH007,Lumpsum,250000.0,2026-02-06,Verified,Karnataka
TXN000379,INV00020,SCH038,Lumpsum,100000.0,2026-02-14,Pending,Karnataka
TXN000380,INV00021,SCH025,Lumpsum,50000.0,2026-04-30,Verified,Gujarat
TXN000381,INV00021,SCH025,Lumpsum,250000.0,2025-02-28,Verified,Gujarat
TXN000382,INV00021,SCH021,Lumpsum,50000.0,2025-09-25,Verified,Gujarat
TXN000383,INV00022,SCH029,SIP,10000.0,2023-01-01,Verified,Karnataka
TXN000384,INV00022,SCH029,SIP,10000.0,2023-01-31,Pending,Karnataka
TXN000385,INV00022,SCH029,SIP,10000.0,2023-03-02,Verified,Karnataka
TXN000386,INV00022,SCH029,SIP,10000.0,2023-04-01,Verified,Karnataka
TXN000387,INV00022,SCH029,SIP,10000.0,2023-05-01,Verified,Karnataka
TXN000388,INV00022,SCH029,SIP,10000.0,2023-05-31,Verified,Karnataka
TXN000389,INV00022,SCH029,SIP,10000.0,2023-06-30,Verified,Karnataka
TXN000390,INV00022,SCH029,SIP,10000.0,2023-07-30,Verified,Karnataka
TXN000391,INV00022,SCH029,SIP,10000.0,2023-08-29,Pending,Karnataka
TXN000392,INV00022,SCH029,SIP,10000.0,2023-09-28,Pending,Karnataka
TXN000393,INV00022,SCH029,SIP,10000.0,2023-10-28,Verified,Karnataka
TXN000394,INV00022,SCH029,SIP,10000.0,2023-11-27,Verified,Karnataka
TXN000395,INV00022,SCH029,SIP,10000.0,2023-12-27,Verified,Karnataka
TXN000396,INV00022,SCH029,SIP,10000.0,2024-01-26,Verified,Karnataka
TXN000397,INV00022,SCH029,SIP,10000.0,2024-02-25,Verified,Karnataka
TXN000398,INV00022,SCH029,SIP,10000.0,2024-03-26,Verified,Karnataka
TXN000399,INV00022,SCH029,SIP,10000.0,2024-04-25,Verified,Karnataka
TXN000400,INV00022,SCH029,SIP,10000.0,2024-05-25,Verified,Karnataka
TXN000401,INV00022,SCH029,SIP,10000.0,2024-06-24,Verified,Karnataka
TXN000402,INV00022,SCH029,SIP,10000.0,2024-07-24,Failed,Karnataka
TXN000403,INV00022,SCH029,SIP,10000.0,2024-08-23,Verified,Karnataka
TXN000404,INV00022,SCH029,SIP,10000.0,2024-09-22,Verified,Karnataka
TXN000405,INV00022,SCH029,SIP,10000.0,2024-10-22,Verified,Karnataka
TXN000406,INV00022,SCH029,SIP,10000.0,2024-11-21,Verified,Karnataka
TXN000407,INV00022,SCH029,SIP,10000.0,2024-12-21,Verified,Karnataka
TXN000408,INV00022,SCH029,SIP,10000.0,2025-01-20,Verified,Karnataka
TXN000409,INV00022,SCH029,SIP,10000.0,2025-02-19,Verified,Karnataka
TXN000410,INV00022,SCH029,SIP,10000.0,2025-03-21,Verified,Karnataka
TXN000411,INV00022,SCH029,SIP,10000.0,2025-04-20,Verified,Karnataka
TXN000412,INV00022,SCH029,SIP,10000.0,2025-05-20,Verified,Karnataka
TXN000413,INV00022,SCH029,SIP,10000.0,2025-06-19,Verified,Karnataka
TXN000414,INV00022,SCH029,SIP,10000.0,2025-07-19,Verified,Karnataka
TXN000415,INV00022,SCH029,SIP,10000.0,2025-08-18,Verified,Karnataka
TXN000416,INV00022,SCH029,SIP,10000.0,2025-09-17,Verified,Karnataka
TXN000417,INV00022,SCH029,SIP,10000.0,2025-10-17,Verified,Karnataka
TXN000418,INV00022,SCH029,SIP,10000.0,2025-11-16,Verified,Karnataka
TXN000419,INV00022,SCH029,SIP,10000.0,2025-12-16,Verified,Karnataka
TXN000420,INV00022,SCH029,SIP,10000.0,2026-01-15,Verified,Karnataka
TXN000421,INV00022,SCH029,SIP,10000.0,2026-02-14,Verified,Karnataka
TXN000422,INV00022,SCH029,SIP,10000.0,2026-03-16,Verified,Karnataka
TXN000423,INV00022,SCH029,SIP,10000.0,2026-04-15,Verified,Karnataka
TXN000424,INV00022,SCH029,SIP,10000.0,2026-05-15,Verified,Karnataka
TXN000425,INV00022,SCH029,SIP,10000.0,2026-06-14,Verified,Karnataka
TXN000426,INV00023,SCH005,SIP,1000.0,2023-08-01,Verified,Gujarat
TXN000427,INV00023,SCH005,SIP,1000.0,2023-08-31,Verified,Gujarat
TXN000428,INV00023,SCH029,SIP,1000.0,2023-09-30,Verified,Gujarat
TXN000429,INV00023,SCH029,SIP,1000.0,2023-10-30,Pending,Gujarat
TXN000430,INV00023,SCH029,SIP,1000.0,2023-11-29,Verified,Gujarat
TXN000431,INV00023,SCH029,SIP,1000.0,2023-12-29,Verified,Gujarat
TXN000432,INV00023,SCH029,SIP,1000.0,2024-01-28,Verified,Gujarat
TXN000433,INV00023,SCH005,SIP,1000.0,2024-02-27,Verified,Gujarat
TXN000434,INV00023,SCH029,SIP,1000.0,2024-03-28,Verified,Gujarat
TXN000435,INV00023,SCH029,SIP,1000.0,2024-04-27,Verified,Gujarat
TXN000436,INV00023,SCH005,SIP,1000.0,2024-05-27,Verified,Gujarat
TXN000437,INV00023,SCH029,SIP,1000.0,2024-06-26,Verified,Gujarat
TXN000438,INV00023,SCH005,SIP,1000.0,2024-07-26,Pending,Gujarat
TXN000439,INV00023,SCH029,SIP,1000.0,2024-08-25,Verified,Gujarat
TXN000440,INV00023,SCH005,SIP,1000.0,2024-09-24,Verified,Gujarat
TXN000441,INV00023,SCH029,SIP,1000.0,2024-10-24,Pending,Gujarat
TXN000442,INV00023,SCH029,SIP,1000.0,2024-11-23,Verified,Gujarat
TXN000443,INV00023,SCH029,SIP,1000.0,2024-12-23,Verified,Gujarat
TXN000444,INV00023,SCH005,SIP,1000.0,2025-01-22,Verified,Gujarat
TXN000445,INV00023,SCH005,SIP,1000.0,2025-02-21,Verified,Gujarat
TXN000446,INV00023,SCH005,SIP,1000.0,2025-03-23,Verified,Gujarat
TXN000447,INV00023,SCH029,SIP,1000.0,2025-04-22,Verified,Gujarat
TXN000448,INV00023,SCH005,SIP,1000.0,2025-05-22,Verified,Gujarat
TXN000449,INV00023,SCH029,SIP,1000.0,2025-06-21,Verified,Gujarat
TXN000450,INV00023,SCH029,SIP,1000.0,2025-07-21,Verified,Gujarat
TXN000451,INV00023,SCH005,SIP,1000.0,2025-08-20,Pending,Gujarat
TXN000452,INV00023,SCH029,SIP,1000.0,2025-09-19,Verified,Gujarat
TXN000453,INV00023,SCH029,SIP,1000.0,2025-10-19,Failed,Gujarat
TXN000454,INV00023,SCH005,SIP,1000.0,2025-11-18,Verified,Gujarat
TXN000455,INV00023,SCH029,SIP,1000.0,2025-12-18,Verified,Gujarat
TXN000456,INV00023,SCH005,SIP,1000.0,2026-01-17,Verified,Gujarat
TXN000457,INV00023,SCH029,SIP,1000.0,2026-02-16,Pending,Gujarat
TXN000458,INV00023,SCH029,SIP,1000.0,2026-03-18,Verified,Gujarat
TXN000459,INV00023,SCH029,SIP,1000.0,2026-04-17,Verified,Gujarat
TXN000460,INV00023,SCH005,SIP,1000.0,2026-05-17,Verified,Gujarat
TXN000461,INV00023,SCH005,SIP,1000.0,2026-06-16,Verified,Gujarat
TXN000462,INV00024,SCH002,SIP,20000.0,2025-03-01,Verified,West Bengal
TXN000463,INV00024,SCH002,SIP,20000.0,2025-03-31,Pending,West Bengal
TXN000464,INV00024,SCH002,SIP,20000.0,2025-04-30,Verified,West Bengal
TXN000465,INV00024,SCH002,SIP,20000.0,2025-05-30,Verified,West Bengal
TXN000466,INV00024,SCH002,SIP,20000.0,2025-06-29,Verified,West Bengal
TXN000467,INV00024,SCH002,SIP,20000.0,2025-07-29,Verified,West Bengal
TXN000468,INV00024,SCH002,SIP,20000.0,2025-08-28,Verified,West Bengal
TXN000469,INV00024,SCH002,SIP,20000.0,2025-09-27,Pending,West Bengal
TXN000470,INV00024,SCH002,SIP,20000.0,2025-10-27,Verified,West Bengal
TXN000471,INV00024,SCH002,SIP,20000.0,2025-11-26,Pending,West Bengal
TXN000472,INV00024,SCH002,SIP,20000.0,2025-12-26,Verified,West Bengal
TXN000473,INV00024,SCH002,SIP,20000.0,2026-01-25,Verified,West Bengal
TXN000474,INV00024,SCH002,SIP,20000.0,2026-02-24,Verified,West Bengal
TXN000475,INV00024,SCH002,SIP,20000.0,2026-03-26,Failed,West Bengal
TXN000476,INV00024,SCH002,SIP,20000.0,2026-04-25,Verified,West Bengal
TXN000477,INV00024,SCH002,SIP,20000.0,2026-05-25,Verified,West Bengal
TXN000478,INV00025,SCH035,SIP,2000.0,2022-10-01,Verified,Gujarat
TXN000479,INV00025,SCH035,SIP,2000.0,2022-10-31,Verified,Gujarat
TXN000480,INV00025,SCH001,SIP,2000.0,2022-11-30,Verified,Gujarat
TXN000481,INV00025,SCH001,SIP,2000.0,2023-01-09,Verified,Gujarat
TXN000482,INV00025,SCH035,SIP,2000.0,2023-02-08,Verified,Gujarat
TXN000483,INV00025,SCH035,SIP,2000.0,2023-03-10,Verified,Gujarat
TXN000484,INV00025,SCH001,SIP,2000.0,2023-04-09,Verified,Gujarat
TXN000485,INV00025,SCH001,SIP,2000.0,2023-05-09,Pending,Gujarat
TXN000486,INV00025,SCH001,SIP,2000.0,2023-06-08,Verified,Gujarat
TXN000487,INV00025,SCH035,SIP,2000.0,2023-07-08,Verified,Gujarat
TXN000488,INV00025,SCH001,SIP,2000.0,2023-08-07,Verified,Gujarat
TXN000489,INV00025,SCH035,SIP,2000.0,2023-09-06,Verified,Gujarat
TXN000490,INV00025,SCH035,SIP,2000.0,2023-10-06,Verified,Gujarat
TXN000491,INV00025,SCH001,SIP,2000.0,2023-11-05,Verified,Gujarat
TXN000492,INV00025,SCH001,SIP,2000.0,2023-12-15,Verified,Gujarat
TXN000493,INV00025,SCH001,SIP,2000.0,2024-01-14,Verified,Gujarat
TXN000494,INV00025,SCH035,SIP,2000.0,2024-02-13,Verified,Gujarat
TXN000495,INV00025,SCH035,SIP,2000.0,2024-03-14,Verified,Gujarat
TXN000496,INV00025,SCH001,SIP,2000.0,2024-04-13,Verified,Gujarat
TXN000497,INV00025,SCH001,SIP,2000.0,2024-05-13,Verified,Gujarat
TXN000498,INV00025,SCH035,SIP,2000.0,2024-06-22,Verified,Gujarat
TXN000499,INV00025,SCH001,SIP,2000.0,2024-08-01,Verified,Gujarat
TXN000500,INV00025,SCH001,SIP,2000.0,2024-08-31,Verified,Gujarat
TXN000501,INV00025,SCH035,SIP,2000.0,2024-10-10,Verified,Gujarat
TXN000502,INV00025,SCH001,SIP,2000.0,2024-11-09,Verified,Gujarat
TXN000503,INV00025,SCH001,SIP,2000.0,2024-12-09,Verified,Gujarat
TXN000504,INV00025,SCH035,SIP,2000.0,2025-01-08,Verified,Gujarat
TXN000505,INV00025,SCH035,SIP,2000.0,2025-02-07,Verified,Gujarat
TXN000506,INV00025,SCH035,SIP,2000.0,2025-03-19,Pending,Gujarat
TXN000507,INV00025,SCH035,SIP,2000.0,2025-04-18,Verified,Gujarat
TXN000508,INV00025,SCH035,SIP,2000.0,2025-05-28,Verified,Gujarat
TXN000509,INV00025,SCH035,SIP,2000.0,2025-06-27,Verified,Gujarat
TXN000510,INV00025,SCH001,SIP,2000.0,2025-07-27,Verified,Gujarat
TXN000511,INV00025,SCH035,SIP,2000.0,2025-08-26,Verified,Gujarat
TXN000512,INV00025,SCH035,SIP,2000.0,2025-09-25,Verified,Gujarat
TXN000513,INV00025,SCH001,SIP,2000.0,2025-10-25,Pending,Gujarat
TXN000514,INV00025,SCH035,SIP,2000.0,2025-12-04,Verified,Gujarat
TXN000515,INV00025,SCH001,SIP,2000.0,2026-01-03,Verified,Gujarat
TXN000516,INV00025,SCH001,SIP,2000.0,2026-02-02,Verified,Gujarat
TXN000517,INV00025,SCH035,SIP,2000.0,2026-03-04,Verified,Gujarat
TXN000518,INV00025,SCH035,SIP,2000.0,2026-04-13,Verified,Gujarat
TXN000519,INV00025,SCH001,SIP,2000.0,2026-05-13,Pending,Gujarat
TXN000520,INV00026,SCH029,SIP,15000.0,2023-12-01,Verified,Punjab
TXN000521,INV00026,SCH013,SIP,15000.0,2023-12-31,Verified,Punjab
TXN000522,INV00026,SCH029,SIP,15000.0,2024-01-30,Verified,Punjab
TXN000523,INV00026,SCH029,SIP,15000.0,2024-02-29,Verified,Punjab
TXN000524,INV00026,SCH013,SIP,15000.0,2024-03-30,Verified,Punjab
TXN000525,INV00026,SCH029,SIP,15000.0,2024-04-29,Verified,Punjab
TXN000526,INV00026,SCH013,SIP,15000.0,2024-05-29,Verified,Punjab
TXN000527,INV00026,SCH029,SIP,15000.0,2024-06-28,Verified,Punjab
TXN000528,INV00026,SCH029,SIP,15000.0,2024-07-28,Verified,Punjab
TXN000529,INV00026,SCH013,SIP,15000.0,2024-08-27,Verified,Punjab
TXN000530,INV00026,SCH029,SIP,15000.0,2024-09-26,Verified,Punjab
TXN000531,INV00026,SCH029,SIP,15000.0,2024-10-26,Pending,Punjab
TXN000532,INV00026,SCH029,SIP,15000.0,2024-11-25,Verified,Punjab
TXN000533,INV00026,SCH013,SIP,15000.0,2024-12-25,Pending,Punjab
TXN000534,INV00026,SCH013,SIP,15000.0,2025-01-24,Pending,Punjab
TXN000535,INV00026,SCH013,SIP,15000.0,2025-02-23,Verified,Punjab
TXN000536,INV00026,SCH029,SIP,15000.0,2025-03-25,Verified,Punjab
TXN000537,INV00026,SCH029,SIP,15000.0,2025-04-24,Verified,Punjab
TXN000538,INV00026,SCH013,SIP,15000.0,2025-05-24,Pending,Punjab
TXN000539,INV00026,SCH013,SIP,15000.0,2025-06-23,Verified,Punjab
TXN000540,INV00026,SCH013,SIP,15000.0,2025-07-23,Verified,Punjab
TXN000541,INV00026,SCH013,SIP,15000.0,2025-08-22,Verified,Punjab
TXN000542,INV00026,SCH013,SIP,15000.0,2025-09-21,Verified,Punjab
TXN000543,INV00026,SCH013,SIP,15000.0,2025-10-21,Verified,Punjab
TXN000544,INV00026,SCH029,SIP,15000.0,2025-11-20,Verified,Punjab
TXN000545,INV00026,SCH013,SIP,15000.0,2025-12-20,Verified,Punjab
TXN000546,INV00026,SCH013,SIP,15000.0,2026-01-19,Verified,Punjab
TXN000547,INV00026,SCH013,SIP,15000.0,2026-02-18,Verified,Punjab
TXN000548,INV00026,SCH029,SIP,15000.0,2026-03-20,Verified,Punjab
TXN000549,INV00026,SCH013,SIP,15000.0,2026-04-19,Verified,Punjab
TXN000550,INV00026,SCH029,SIP,15000.0,2026-05-19,Verified,Punjab
TXN000551,INV00026,SCH029,SIP,15000.0,2026-06-18,Verified,Punjab
TXN000552,INV00027,SCH021,Lumpsum,10000.0,2025-04-05,Pending,Rajasthan
TXN000553,INV00027,SCH021,Lumpsum,10000.0,2025-11-26,Verified,Rajasthan
TXN000554,INV00027,SCH021,Lumpsum,250000.0,2026-06-05,Pending,Rajasthan
TXN000555,INV00028,SCH019,SIP,5000.0,2024-09-01,Verified,Uttar Pradesh
TXN000556,INV00028,SCH019,SIP,5000.0,2024-10-01,Verified,Uttar Pradesh
TXN000557,INV00028,SCH019,SIP,5000.0,2024-10-31,Verified,Uttar Pradesh
TXN000558,INV00028,SCH019,SIP,5000.0,2024-11-30,Verified,Uttar Pradesh
TXN000559,INV00028,SCH019,SIP,5000.0,2024-12-30,Verified,Uttar Pradesh
TXN000560,INV00028,SCH019,SIP,5000.0,2025-01-29,Pending,Uttar Pradesh
TXN000561,INV00028,SCH019,SIP,5000.0,2025-02-28,Verified,Uttar Pradesh
TXN000562,INV00028,SCH019,SIP,5000.0,2025-03-30,Pending,Uttar Pradesh
TXN000563,INV00028,SCH019,SIP,5000.0,2025-04-29,Pending,Uttar Pradesh
TXN000564,INV00028,SCH019,SIP,5000.0,2025-05-29,Pending,Uttar Pradesh
TXN000565,INV00028,SCH019,SIP,5000.0,2025-06-28,Verified,Uttar Pradesh
TXN000566,INV00028,SCH019,SIP,5000.0,2025-07-28,Verified,Uttar Pradesh
TXN000567,INV00028,SCH019,SIP,5000.0,2025-08-27,Verified,Uttar Pradesh
TXN000568,INV00028,SCH019,SIP,5000.0,2025-09-26,Pending,Uttar Pradesh
TXN000569,INV00028,SCH019,SIP,5000.0,2025-10-26,Verified,Uttar Pradesh
TXN000570,INV00028,SCH019,SIP,5000.0,2025-11-25,Verified,Uttar Pradesh
TXN000571,INV00028,SCH019,SIP,5000.0,2025-12-25,Verified,Uttar Pradesh
TXN000572,INV00028,SCH019,SIP,5000.0,2026-01-24,Verified,Uttar Pradesh
TXN000573,INV00028,SCH019,SIP,5000.0,2026-02-23,Verified,Uttar Pradesh
TXN000574,INV00028,SCH019,SIP,5000.0,2026-03-25,Verified,Uttar Pradesh
TXN000575,INV00028,SCH019,SIP,5000.0,2026-04-24,Verified,Uttar Pradesh
TXN000576,INV00028,SCH019,SIP,5000.0,2026-05-24,Verified,Uttar Pradesh
TXN000577,INV00029,SCH023,SIP,10000.0,2024-09-01,Verified,Karnataka
TXN000578,INV00029,SCH023,SIP,10000.0,2024-10-01,Verified,Karnataka
TXN000579,INV00029,SCH023,SIP,10000.0,2024-11-10,Failed,Karnataka
TXN000580,INV00029,SCH009,SIP,10000.0,2024-12-10,Verified,Karnataka
TXN000581,INV00029,SCH023,SIP,10000.0,2025-01-09,Verified,Karnataka
TXN000582,INV00029,SCH023,SIP,10000.0,2025-02-18,Verified,Karnataka
TXN000583,INV00029,SCH009,SIP,10000.0,2025-03-20,Verified,Karnataka
TXN000584,INV00029,SCH023,SIP,10000.0,2025-04-19,Verified,Karnataka
TXN000585,INV00029,SCH009,SIP,10000.0,2025-05-29,Verified,Karnataka
TXN000586,INV00029,SCH009,SIP,10000.0,2025-06-28,Verified,Karnataka
TXN000587,INV00029,SCH009,SIP,10000.0,2025-07-28,Verified,Karnataka
TXN000588,INV00029,SCH009,SIP,10000.0,2025-08-27,Verified,Karnataka
TXN000589,INV00029,SCH009,SIP,10000.0,2025-09-26,Verified,Karnataka
TXN000590,INV00029,SCH023,SIP,10000.0,2025-10-26,Verified,Karnataka
TXN000591,INV00029,SCH023,SIP,10000.0,2025-11-25,Verified,Karnataka
TXN000592,INV00029,SCH009,SIP,10000.0,2026-01-04,Verified,Karnataka
TXN000593,INV00029,SCH009,SIP,10000.0,2026-02-03,Pending,Karnataka
TXN000594,INV00029,SCH023,SIP,10000.0,2026-03-05,Verified,Karnataka
TXN000595,INV00029,SCH009,SIP,10000.0,2026-04-14,Verified,Karnataka
TXN000596,INV00029,SCH023,SIP,10000.0,2026-05-24,Verified,Karnataka
TXN000597,INV00030,SCH015,SIP,10000.0,2024-08-01,Verified,Uttar Pradesh
TXN000598,INV00030,SCH013,SIP,10000.0,2024-08-31,Verified,Uttar Pradesh
TXN000599,INV00030,SCH015,SIP,10000.0,2024-09-30,Verified,Uttar Pradesh
TXN000600,INV00030,SCH015,SIP,10000.0,2024-10-30,Pending,Uttar Pradesh
TXN000601,INV00030,SCH015,SIP,10000.0,2024-11-29,Verified,Uttar Pradesh
TXN000602,INV00030,SCH015,SIP,10000.0,2024-12-29,Verified,Uttar Pradesh
TXN000603,INV00030,SCH015,SIP,10000.0,2025-01-28,Verified,Uttar Pradesh
TXN000604,INV00030,SCH013,SIP,10000.0,2025-02-27,Verified,Uttar Pradesh
TXN000605,INV00030,SCH015,SIP,10000.0,2025-03-29,Verified,Uttar Pradesh
TXN000606,INV00030,SCH013,SIP,10000.0,2025-04-28,Verified,Uttar Pradesh
TXN000607,INV00030,SCH015,SIP,10000.0,2025-05-28,Verified,Uttar Pradesh
TXN000608,INV00030,SCH015,SIP,10000.0,2025-06-27,Pending,Uttar Pradesh
TXN000609,INV00030,SCH013,SIP,10000.0,2025-07-27,Verified,Uttar Pradesh
TXN000610,INV00030,SCH015,SIP,10000.0,2025-08-26,Verified,Uttar Pradesh
TXN000611,INV00030,SCH015,SIP,10000.0,2025-09-25,Verified,Uttar Pradesh
TXN000612,INV00030,SCH013,SIP,10000.0,2025-10-25,Verified,Uttar Pradesh
TXN000613,INV00030,SCH015,SIP,10000.0,2025-11-24,Verified,Uttar Pradesh
TXN000614,INV00030,SCH013,SIP,10000.0,2025-12-24,Verified,Uttar Pradesh
TXN000615,INV00030,SCH015,SIP,10000.0,2026-01-23,Verified,Uttar Pradesh
TXN000616,INV00030,SCH013,SIP,10000.0,2026-02-22,Verified,Uttar Pradesh
TXN000617,INV00030,SCH015,SIP,10000.0,2026-03-24,Verified,Uttar Pradesh
TXN000618,INV00030,SCH013,SIP,10000.0,2026-04-23,Verified,Uttar Pradesh
TXN000619,INV00030,SCH013,SIP,10000.0,2026-05-23,Verified,Uttar Pradesh
TXN000620,INV00031,SCH034,SIP,10000.0,2025-01-01,Verified,Delhi
TXN000621,INV00031,SCH012,SIP,10000.0,2025-01-31,Verified,Delhi
TXN000622,INV00031,SCH012,SIP,10000.0,2025-03-02,Verified,Delhi
TXN000623,INV00031,SCH034,SIP,10000.0,2025-04-01,Verified,Delhi
TXN000624,INV00031,SCH012,SIP,10000.0,2025-05-01,Verified,Delhi
TXN000625,INV00031,SCH034,SIP,10000.0,2025-05-31,Verified,Delhi
TXN000626,INV00031,SCH034,SIP,10000.0,2025-06-30,Verified,Delhi
TXN000627,INV00031,SCH034,SIP,10000.0,2025-07-30,Pending,Delhi
TXN000628,INV00031,SCH034,SIP,10000.0,2025-08-29,Verified,Delhi
TXN000629,INV00031,SCH034,SIP,10000.0,2025-09-28,Verified,Delhi
TXN000630,INV00031,SCH012,SIP,10000.0,2025-10-28,Verified,Delhi
TXN000631,INV00031,SCH012,SIP,10000.0,2025-11-27,Verified,Delhi
TXN000632,INV00031,SCH012,SIP,10000.0,2025-12-27,Verified,Delhi
TXN000633,INV00031,SCH012,SIP,10000.0,2026-01-26,Verified,Delhi
TXN000634,INV00031,SCH012,SIP,10000.0,2026-02-25,Verified,Delhi
TXN000635,INV00031,SCH034,SIP,10000.0,2026-03-27,Verified,Delhi
TXN000636,INV00031,SCH012,SIP,10000.0,2026-04-26,Verified,Delhi
TXN000637,INV00031,SCH034,SIP,10000.0,2026-05-26,Pending,Delhi
TXN000638,INV00032,SCH026,SIP,15000.0,2022-05-01,Pending,Gujarat
TXN000639,INV00032,SCH026,SIP,15000.0,2022-05-31,Pending,Gujarat
TXN000640,INV00032,SCH026,SIP,15000.0,2022-06-30,Verified,Gujarat
TXN000641,INV00032,SCH026,SIP,15000.0,2022-07-30,Verified,Gujarat
TXN000642,INV00032,SCH026,SIP,15000.0,2022-08-29,Verified,Gujarat
TXN000643,INV00032,SCH026,SIP,15000.0,2022-09-28,Verified,Gujarat
TXN000644,INV00032,SCH026,SIP,15000.0,2022-10-28,Pending,Gujarat
TXN000645,INV00032,SCH026,SIP,15000.0,2022-11-27,Verified,Gujarat
TXN000646,INV00032,SCH026,SIP,15000.0,2022-12-27,Verified,Gujarat
TXN000647,INV00032,SCH026,SIP,15000.0,2023-01-26,Verified,Gujarat
TXN000648,INV00032,SCH026,SIP,15000.0,2023-02-25,Verified,Gujarat
TXN000649,INV00032,SCH026,SIP,15000.0,2023-03-27,Pending,Gujarat
TXN000650,INV00032,SCH026,SIP,15000.0,2023-04-26,Verified,Gujarat
TXN000651,INV00032,SCH026,SIP,15000.0,2023-05-26,Pending,Gujarat
TXN000652,INV00032,SCH026,SIP,15000.0,2023-06-25,Verified,Gujarat
TXN000653,INV00032,SCH026,SIP,15000.0,2023-07-25,Verified,Gujarat
TXN000654,INV00032,SCH026,SIP,15000.0,2023-08-24,Pending,Gujarat
TXN000655,INV00032,SCH026,SIP,15000.0,2023-09-23,Verified,Gujarat
TXN000656,INV00032,SCH026,SIP,15000.0,2023-10-23,Verified,Gujarat
TXN000657,INV00032,SCH026,SIP,15000.0,2023-11-22,Verified,Gujarat
