amfi_code,scheme_name,date,nav
SCH001,Equity Large Cap Fund 001,2023-03-28,101.5437
SCH001,Equity Large Cap Fund 001,2023-03-29,101.6538
SCH001,Equity Large Cap Fund 001,2023-03-30,102.0986
SCH001,Equity Large Cap Fund 001,2023-03-31,101.6394
SCH001,Equity Large Cap Fund 001,2023-04-01,100.9399
SCH001,Equity Large Cap Fund 001,2023-04-02,101.2284
SCH001,Equity Large Cap Fund 001,2023-04-03,100.3291
SCH001,Equity Large Cap Fund 001,2023-04-04,100.829
SCH001,Equity Large Cap Fund 001,2023-04-05,99.203
SCH001,Equity Large Cap Fund 001,2023-04-06,100.3133
SCH001,Equity Large Cap Fund 001,2023-04-07,100.8776
SCH001,Equity Large Cap Fund 001,2023-04-08,101.2267
SCH001,Equity Large Cap Fund 001,2023-04-09,102.3126
SCH001,Equity Large Cap Fund 001,2023-04-10,104.1086
SCH001,Equity Large Cap Fund 001,2023-04-11,105.2584
SCH001,Equity Large Cap Fund 001,2023-04-12,103.4154
SCH001,Equity Large Cap Fund 001,2023-04-13,102.1852
SCH001,Equity Large Cap Fund 001,2023-04-14,101.6387
SCH001,Equity Large Cap Fund 001,2023-04-15,101.7567
SCH001,Equity Large Cap Fund 001,2023-04-16,102.375
SCH001,Equity Large Cap Fund 001,2023-04-17,101.7242
SCH001,Equity Large Cap Fund 001,2023-04-18,102.0057
SCH001,Equity Large Cap Fund 001,2023-04-19,101.327
SCH001,Equity Large Cap Fund 001,2023-04-20,100.7986
SCH001,Equity Large Cap Fund 001,2023-04-21,99.4714
SCH001,Equity Large Cap Fund 001,2023-04-22,98.6426
SCH001,Equity Large Cap Fund 001,2023-04-23,97.398
SCH001,Equity Large Cap Fund 001,2023-04-24,96.5352
SCH001,Equity Large Cap Fund 001,2023-04-25,97.6392
SCH001,Equity Large Cap Fund 001,2023-04-26,96.8001
SCH001,Equity Large Cap Fund 001,2023-04-27,99.4354
SCH001,Equity Large Cap Fund 001,2023-04-28,100.0154
SCH001,Equity Large Cap Fund 001,2023-04-29,100.2903
SCH001,Equity Large Cap Fund 001,2023-04-30,99.5197
SCH001,Equity Large Cap Fund 001,2023-05-01,100.3062
SCH001,Equity Large Cap Fund 001,2023-05-02,99.8191
SCH001,Equity Large Cap Fund 001,2023-05-03,100.0307
SCH001,Equity Large Cap Fund 001,2023-05-04,102.6816
SCH001,Equity Large Cap Fund 001,2023-05-05,102.6754
SCH001,Equity Large Cap Fund 001,2023-05-06,103.9478
SCH001,Equity Large Cap Fund 001,2023-05-07,103.3104
SCH001,Equity Large Cap Fund 001,2023-05-08,103.3672
SCH001,Equity Large Cap Fund 001,2023-05-09,105.2907
SCH001,Equity Large Cap Fund 001,2023-05-10,104.7253
SCH001,Equity Large Cap Fund 001,2023-05-11,106.7177
SCH001,Equity Large Cap Fund 001,2023-05-12,107.569
SCH001,Equity Large Cap Fund 001,2023-05-13,107.0608
SCH001,Equity Large Cap Fund 001,2023-05-14,107.8342
SCH001,Equity Large Cap Fund 001,2023-05-15,108.98
SCH001,Equity Large Cap Fund 001,2023-05-16,109.7557
SCH001,Equity Large Cap Fund 001,2023-05-17,108.1311
SCH001,Equity Large Cap Fund 001,2023-05-18,107.4422
SCH001,Equity Large Cap Fund 001,2023-05-19,107.2729
SCH001,Equity Large Cap Fund 001,2023-05-20,107.2896
SCH001,Equity Large Cap Fund 001,2023-05-21,108.0521
SCH001,Equity Large Cap Fund 001,2023-05-22,108.3413
SCH001,Equity Large Cap Fund 001,2023-05-23,106.9921
SCH001,Equity Large Cap Fund 001,2023-05-24,107.4952
SCH001,Equity Large Cap Fund 001,2023-05-25,108.2483
SCH001,Equity Large Cap Fund 001,2023-05-26,108.9517
SCH001,Equity Large Cap Fund 001,2023-05-27,110.2273
SCH001,Equity Large Cap Fund 001,2023-05-28,111.2457
SCH001,Equity Large Cap Fund 001,2023-05-29,111.8566
SCH001,Equity Large Cap Fund 001,2023-05-30,111.8788
SCH001,Equity Large Cap Fund 001,2023-05-31,110.1212
SCH001,Equity Large Cap Fund 001,2023-06-01,110.6934
SCH001,Equity Large Cap Fund 001,2023-06-02,111.023
SCH001,Equity Large Cap Fund 001,2023-06-03,111.4244
SCH001,Equity Large Cap Fund 001,2023-06-04,110.1021
SCH001,Equity Large Cap Fund 001,2023-06-05,109.0109
SCH001,Equity Large Cap Fund 001,2023-06-06,110.2571
SCH001,Equity Large Cap Fund 001,2023-06-07,110.3127
SCH001,Equity Large Cap Fund 001,2023-06-08,111.1637
SCH001,Equity Large Cap Fund 001,2023-06-09,111.2953
SCH001,Equity Large Cap Fund 001,2023-06-10,111.4286
SCH001,Equity Large Cap Fund 001,2023-06-11,112.5744
SCH001,Equity Large Cap Fund 001,2023-06-12,112.0947
SCH001,Equity Large Cap Fund 001,2023-06-13,112.3034
SCH001,Equity Large Cap Fund 001,2023-06-14,111.8853
SCH001,Equity Large Cap Fund 001,2023-06-15,111.4999
SCH001,Equity Large Cap Fund 001,2023-06-16,111.2555
SCH001,Equity Large Cap Fund 001,2023-06-17,111.6027
SCH001,Equity Large Cap Fund 001,2023-06-18,111.1689
SCH001,Equity Large Cap Fund 001,2023-06-19,112.6649
SCH001,Equity Large Cap Fund 001,2023-06-20,111.7584
SCH001,Equity Large Cap Fund 001,2023-06-21,111.6502
SCH001,Equity Large Cap Fund 001,2023-06-22,111.2597
SCH001,Equity Large Cap Fund 001,2023-06-23,112.9697
SCH001,Equity Large Cap Fund 001,2023-06-24,113.2935
SCH001,Equity Large Cap Fund 001,2023-06-25,114.5644
SCH001,Equity Large Cap Fund 001,2023-06-26,112.9656
SCH001,Equity Large Cap Fund 001,2023-06-27,113.369
SCH001,Equity Large Cap Fund 001,2023-06-28,114.4796
SCH001,Equity Large Cap Fund 001,2023-06-29,114.6768
SCH001,Equity Large Cap Fund 001,2023-06-30,116.0019
SCH001,Equity Large Cap Fund 001,2023-07-01,115.5062
SCH001,Equity Large Cap Fund 001,2023-07-02,117.238
SCH001,Equity Large Cap Fund 001,2023-07-03,120.0387
SCH001,Equity Large Cap Fund 001,2023-07-04,119.7112
SCH001,Equity Large Cap Fund 001,2023-07-05,119.2856
SCH001,Equity Large Cap Fund 001,2023-07-06,121.1267
SCH001,Equity Large Cap Fund 001,2023-07-07,123.149
SCH001,Equity Large Cap Fund 001,2023-07-08,122.6159
SCH001,Equity Large Cap Fund 001,2023-07-09,122.2111
SCH001,Equity Large Cap Fund 001,2023-07-10,121.9767
SCH001,Equity Large Cap Fund 001,2023-07-11,120.4465
SCH001,Equity Large Cap Fund 001,2023-07-12,119.4485
SCH001,Equity Large Cap Fund 001,2023-07-13,118.3565
SCH001,Equity Large Cap Fund 001,2023-07-14,117.5543
SCH001,Equity Large Cap Fund 001,2023-07-15,117.6193
SCH001,Equity Large Cap Fund 001,2023-07-16,118.0007
SCH001,Equity Large Cap Fund 001,2023-07-17,119.9365
SCH001,Equity Large Cap Fund 001,2023-07-18,118.847
SCH001,Equity Large Cap Fund 001,2023-07-19,120.1238
SCH001,Equity Large Cap Fund 001,2023-07-20,119.9749
SCH001,Equity Large Cap Fund 001,2023-07-21,120.0235
SCH001,Equity Large Cap Fund 001,2023-07-22,120.9415
SCH001,Equity Large Cap Fund 001,2023-07-23,119.6925
SCH001,Equity Large Cap Fund 001,2023-07-24,120.2579
SCH001,Equity Large Cap Fund 001,2023-07-25,120.5663
SCH001,Equity Large Cap Fund 001,2023-07-26,121.2686
SCH001,Equity Large Cap Fund 001,2023-07-27,121.7284
SCH001,Equity Large Cap Fund 001,2023-07-28,124.8267
SCH001,Equity Large Cap Fund 001,2023-07-29,124.143
SCH001,Equity Large Cap Fund 001,2023-07-30,123.5955
SCH001,Equity Large Cap Fund 001,2023-07-31,122.9366
SCH001,Equity Large Cap Fund 001,2023-08-01,122.3644
SCH001,Equity Large Cap Fund 001,2023-08-02,121.6946
SCH001,Equity Large Cap Fund 001,2023-08-03,123.2511
SCH001,Equity Large Cap Fund 001,2023-08-04,125.1128
SCH001,Equity Large Cap Fund 001,2023-08-05,124.5113
SCH001,Equity Large Cap Fund 001,2023-08-06,123.587
SCH001,Equity Large Cap Fund 001,2023-08-07,124.2808
SCH001,Equity Large Cap Fund 001,2023-08-08,123.7064
SCH001,Equity Large Cap Fund 001,2023-08-09,124.6007
SCH001,Equity Large Cap Fund 001,2023-08-10,124.9657
SCH001,Equity Large Cap Fund 001,2023-08-11,123.184
SCH001,Equity Large Cap Fund 001,2023-08-12,125.2011
SCH001,Equity Large Cap Fund 001,2023-08-13,127.5622
SCH001,Equity Large Cap Fund 001,2023-08-14,126.8954
SCH001,Equity Large Cap Fund 001,2023-08-15,126.5176
SCH001,Equity Large Cap Fund 001,2023-08-16,126.9931
SCH001,Equity Large Cap Fund 001,2023-08-17,127.5322
SCH001,Equity Large Cap Fund 001,2023-08-18,128.4868
SCH001,Equity Large Cap Fund 001,2023-08-19,131.1853
SCH001,Equity Large Cap Fund 001,2023-08-20,131.0712
SCH001,Equity Large Cap Fund 001,2023-08-21,130.1428
SCH001,Equity Large Cap Fund 001,2023-08-22,128.4649
SCH001,Equity Large Cap Fund 001,2023-08-23,127.6415
SCH001,Equity Large Cap Fund 001,2023-08-24,127.7141
SCH001,Equity Large Cap Fund 001,2023-08-25,130.121
SCH001,Equity Large Cap Fund 001,2023-08-26,129.5645
SCH001,Equity Large Cap Fund 001,2023-08-27,129.9711
SCH001,Equity Large Cap Fund 001,2023-08-28,130.0667
SCH001,Equity Large Cap Fund 001,2023-08-29,131.7295
SCH001,Equity Large Cap Fund 001,2023-08-30,135.1768
SCH001,Equity Large Cap Fund 001,2023-08-31,134.5808
SCH001,Equity Large Cap Fund 001,2023-09-01,134.0433
SCH001,Equity Large Cap Fund 001,2023-09-02,135.5635
SCH001,Equity Large Cap Fund 001,2023-09-03,136.6099
SCH001,Equity Large Cap Fund 001,2023-09-04,139.2557
SCH001,Equity Large Cap Fund 001,2023-09-05,140.1941
SCH001,Equity Large Cap Fund 001,2023-09-06,139.8166
SCH001,Equity Large Cap Fund 001,2023-09-07,140.7683
SCH001,Equity Large Cap Fund 001,2023-09-08,142.4557
SCH001,Equity Large Cap Fund 001,2023-09-09,143.7527
SCH001,Equity Large Cap Fund 001,2023-09-10,144.6113
SCH001,Equity Large Cap Fund 001,2023-09-11,146.284
SCH001,Equity Large Cap Fund 001,2023-09-12,148.1261
SCH001,Equity Large Cap Fund 001,2023-09-13,150.3068
SCH001,Equity Large Cap Fund 001,2023-09-14,151.4171
SCH001,Equity Large Cap Fund 001,2023-09-15,151.3003
SCH001,Equity Large Cap Fund 001,2023-09-16,151.6585
SCH001,Equity Large Cap Fund 001,2023-09-17,153.6248
SCH001,Equity Large Cap Fund 001,2023-09-18,152.508
SCH001,Equity Large Cap Fund 001,2023-09-19,153.2075
SCH001,Equity Large Cap Fund 001,2023-09-20,152.7428
SCH001,Equity Large Cap Fund 001,2023-09-21,152.9242
SCH001,Equity Large Cap Fund 001,2023-09-22,155.0168
SCH001,Equity Large Cap Fund 001,2023-09-23,155.4526
SCH001,Equity Large Cap Fund 001,2023-09-24,155.6647
SCH001,Equity Large Cap Fund 001,2023-09-25,153.688
SCH001,Equity Large Cap Fund 001,2023-09-26,154.9732
SCH001,Equity Large Cap Fund 001,2023-09-27,156.113
SCH001,Equity Large Cap Fund 001,2023-09-28,159.6306
SCH001,Equity Large Cap Fund 001,2023-09-29,159.283
SCH001,Equity Large Cap Fund 001,2023-09-30,159.7754
SCH001,Equity Large Cap Fund 001,2023-10-01,160.3177
SCH001,Equity Large Cap Fund 001,2023-10-02,162.9909
SCH001,Equity Large Cap Fund 001,2023-10-03,162.9822
SCH001,Equity Large Cap Fund 001,2023-10-04,163.5837
SCH001,Equity Large Cap Fund 001,2023-10-05,164.7253
SCH001,Equity Large Cap Fund 001,2023-10-06,165.181
SCH001,Equity Large Cap Fund 001,2023-10-07,164.5922
SCH001,Equity Large Cap Fund 001,2023-10-08,165.0598
SCH001,Equity Large Cap Fund 001,2023-10-09,166.9805
SCH001,Equity Large Cap Fund 001,2023-10-10,165.4167
SCH001,Equity Large Cap Fund 001,2023-10-11,165.7855
SCH001,Equity Large Cap Fund 001,2023-10-12,164.774
SCH001,Equity Large Cap Fund 001,2023-10-13,166.8915
SCH001,Equity Large Cap Fund 001,2023-10-14,164.4996
SCH001,Equity Large Cap Fund 001,2023-10-15,163.7282
SCH001,Equity Large Cap Fund 001,2023-10-16,164.4932
SCH001,Equity Large Cap Fund 001,2023-10-17,167.2164
SCH001,Equity Large Cap Fund 001,2023-10-18,167.2569
SCH001,Equity Large Cap Fund 001,2023-10-19,166.4789
SCH001,Equity Large Cap Fund 001,2023-10-20,169.7604
SCH001,Equity Large Cap Fund 001,2023-10-21,167.4551
SCH001,Equity Large Cap Fund 001,2023-10-22,163.9238
SCH001,Equity Large Cap Fund 001,2023-10-23,164.7926
SCH001,Equity Large Cap Fund 001,2023-10-24,164.1135
SCH001,Equity Large Cap Fund 001,2023-10-25,162.5853
SCH001,Equity Large Cap Fund 001,2023-10-26,163.8833
SCH001,Equity Large Cap Fund 001,2023-10-27,164.4303
SCH001,Equity Large Cap Fund 001,2023-10-28,163.6508
SCH001,Equity Large Cap Fund 001,2023-10-29,161.7028
SCH001,Equity Large Cap Fund 001,2023-10-30,163.2592
SCH001,Equity Large Cap Fund 001,2023-10-31,164.4676
SCH001,Equity Large Cap Fund 001,2023-11-01,164.4525
SCH001,Equity Large Cap Fund 001,2023-11-02,167.6374
SCH001,Equity Large Cap Fund 001,2023-11-03,165.9944
SCH001,Equity Large Cap Fund 001,2023-11-04,163.6115
SCH001,Equity Large Cap Fund 001,2023-11-05,162.6267
SCH001,Equity Large Cap Fund 001,2023-11-06,162.6989
SCH001,Equity Large Cap Fund 001,2023-11-07,163.2413
SCH001,Equity Large Cap Fund 001,2023-11-08,162.9944
SCH001,Equity Large Cap Fund 001,2023-11-09,163.7149
SCH001,Equity Large Cap Fund 001,2023-11-10,161.8133
SCH001,Equity Large Cap Fund 001,2023-11-11,164.2951
SCH001,Equity Large Cap Fund 001,2023-11-12,164.308
SCH001,Equity Large Cap Fund 001,2023-11-13,166.2917
SCH001,Equity Large Cap Fund 001,2023-11-14,167.0113
SCH001,Equity Large Cap Fund 001,2023-11-15,167.9244
SCH001,Equity Large Cap Fund 001,2023-11-16,169.0324
SCH001,Equity Large Cap Fund 001,2023-11-17,169.9413
SCH001,Equity Large Cap Fund 001,2023-11-18,171.1865
SCH001,Equity Large Cap Fund 001,2023-11-19,173.6158
SCH001,Equity Large Cap Fund 001,2023-11-20,174.1133
SCH001,Equity Large Cap Fund 001,2023-11-21,175.5045
SCH001,Equity Large Cap Fund 001,2023-11-22,175.5049
SCH001,Equity Large Cap Fund 001,2023-11-23,178.1904
SCH001,Equity Large Cap Fund 001,2023-11-24,177.1455
SCH001,Equity Large Cap Fund 001,2023-11-25,180.4952
SCH001,Equity Large Cap Fund 001,2023-11-26,180.5851
SCH001,Equity Large Cap Fund 001,2023-11-27,178.1639
SCH001,Equity Large Cap Fund 001,2023-11-28,178.5525
SCH001,Equity Large Cap Fund 001,2023-11-29,177.4972
SCH001,Equity Large Cap Fund 001,2023-11-30,179.149
SCH001,Equity Large Cap Fund 001,2023-12-01,178.1411
SCH001,Equity Large Cap Fund 001,2023-12-02,177.5066
SCH001,Equity Large Cap Fund 001,2023-12-03,174.3123
SCH001,Equity Large Cap Fund 001,2023-12-04,173.6807
SCH001,Equity Large Cap Fund 001,2023-12-05,169.6272
SCH001,Equity Large Cap Fund 001,2023-12-06,167.0932
SCH001,Equity Large Cap Fund 001,2023-12-07,168.5141
SCH001,Equity Large Cap Fund 001,2023-12-08,169.99
SCH001,Equity Large Cap Fund 001,2023-12-09,170.8662
SCH001,Equity Large Cap Fund 001,2023-12-10,169.3678
SCH001,Equity Large Cap Fund 001,2023-12-11,169.4394
SCH001,Equity Large Cap Fund 001,2023-12-12,169.5858
SCH001,Equity Large Cap Fund 001,2023-12-13,167.774
SCH001,Equity Large Cap Fund 001,2023-12-14,170.4473
SCH001,Equity Large Cap Fund 001,2023-12-15,172.0961
SCH001,Equity Large Cap Fund 001,2023-12-16,171.8707
SCH001,Equity Large Cap Fund 001,2023-12-17,172.0716
SCH001,Equity Large Cap Fund 001,2023-12-18,172.5851
SCH001,Equity Large Cap Fund 001,2023-12-19,169.2167
SCH001,Equity Large Cap Fund 001,2023-12-20,168.9507
SCH001,Equity Large Cap Fund 001,2023-12-21,167.9505
SCH001,Equity Large Cap Fund 001,2023-12-22,166.4195
SCH001,Equity Large Cap Fund 001,2023-12-23,166.1014
SCH001,Equity Large Cap Fund 001,2023-12-24,169.2369
SCH001,Equity Large Cap Fund 001,2023-12-25,170.4738
SCH001,Equity Large Cap Fund 001,2023-12-26,169.6535
SCH001,Equity Large Cap Fund 001,2023-12-27,170.7776
SCH001,Equity Large Cap Fund 001,2023-12-28,173.3211
SCH001,Equity Large Cap Fund 001,2023-12-29,175.0796
SCH001,Equity Large Cap Fund 001,2023-12-30,175.3416
SCH001,Equity Large Cap Fund 001,2023-12-31,174.3651
SCH001,Equity Large Cap Fund 001,2024-01-01,175.8609
SCH001,Equity Large Cap Fund 001,2024-01-02,176.7264
SCH001,Equity Large Cap Fund 001,2024-01-03,178.6602
SCH001,Equity Large Cap Fund 001,2024-01-04,180.0577
SCH001,Equity Large Cap Fund 001,2024-01-05,182.3615
SCH001,Equity Large Cap Fund 001,2024-01-06,181.2267
SCH001,Equity Large Cap Fund 001,2024-01-07,184.1279
SCH001,Equity Large Cap Fund 001,2024-01-08,184.6013
SCH001,Equity Large Cap Fund 001,2024-01-09,189.2354
SCH001,Equity Large Cap Fund 001,2024-01-10,187.7082
SCH001,Equity Large Cap Fund 001,2024-01-11,191.656
SCH001,Equity Large Cap Fund 001,2024-01-12,192.1495
SCH001,Equity Large Cap Fund 001,2024-01-13,190.6859
SCH001,Equity Large Cap Fund 001,2024-01-14,189.6168
SCH001,Equity Large Cap Fund 001,2024-01-15,188.9258
SCH001,Equity Large Cap Fund 001,2024-01-16,189.9252
SCH001,Equity Large Cap Fund 001,2024-01-17,191.1548
SCH001,Equity Large Cap Fund 001,2024-01-18,189.8771
SCH001,Equity Large Cap Fund 001,2024-01-19,189.8596
SCH001,Equity Large Cap Fund 001,2024-01-20,194.7783
SCH001,Equity Large Cap Fund 001,2024-01-21,198.8551
SCH001,Equity Large Cap Fund 001,2024-01-22,199.9361
SCH001,Equity Large Cap Fund 001,2024-01-23,200.0672
SCH001,Equity Large Cap Fund 001,2024-01-24,200.3954
SCH001,Equity Large Cap Fund 001,2024-01-25,201.9108
SCH001,Equity Large Cap Fund 001,2024-01-26,199.4731
SCH001,Equity Large Cap Fund 001,2024-01-27,198.8969
SCH001,Equity Large Cap Fund 001,2024-01-28,194.9542
SCH001,Equity Large Cap Fund 001,2024-01-29,195.9271
SCH001,Equity Large Cap Fund 001,2024-01-30,197.4879
SCH001,Equity Large Cap Fund 001,2024-01-31,196.3823
SCH001,Equity Large Cap Fund 001,2024-02-01,200.1309
SCH001,Equity Large Cap Fund 001,2024-02-02,197.2271
SCH001,Equity Large Cap Fund 001,2024-02-03,193.8008
SCH001,Equity Large Cap Fund 001,2024-02-04,194.3615
SCH001,Equity Large Cap Fund 001,2024-02-05,196.8426
SCH001,Equity Large Cap Fund 001,2024-02-06,200.8596
SCH001,Equity Large Cap Fund 001,2024-02-07,199.7937
SCH001,Equity Large Cap Fund 001,2024-02-08,202.4198
SCH001,Equity Large Cap Fund 001,2024-02-09,202.3668
SCH001,Equity Large Cap Fund 001,2024-02-10,201.988
SCH001,Equity Large Cap Fund 001,2024-02-11,204.1703
SCH001,Equity Large Cap Fund 001,2024-02-12,205.8094
SCH001,Equity Large Cap Fund 001,2024-02-13,201.9573
SCH001,Equity Large Cap Fund 001,2024-02-14,205.5761
SCH001,Equity Large Cap Fund 001,2024-02-15,209.0217
SCH001,Equity Large Cap Fund 001,2024-02-16,207.4945
SCH001,Equity Large Cap Fund 001,2024-02-17,208.5215
SCH001,Equity Large Cap Fund 001,2024-02-18,209.7994
SCH001,Equity Large Cap Fund 001,2024-02-19,210.4976
SCH001,Equity Large Cap Fund 001,2024-02-20,209.1497
SCH001,Equity Large Cap Fund 001,2024-02-21,207.5059
SCH001,Equity Large Cap Fund 001,2024-02-22,207.4837
SCH001,Equity Large Cap Fund 001,2024-02-23,210.4451
SCH001,Equity Large Cap Fund 001,2024-02-24,211.86
SCH001,Equity Large Cap Fund 001,2024-02-25,210.9601
SCH001,Equity Large Cap Fund 001,2024-02-26,212.9559
SCH001,Equity Large Cap Fund 001,2024-02-27,205.7191
SCH001,Equity Large Cap Fund 001,2024-02-28,208.5961
SCH001,Equity Large Cap Fund 001,2024-02-29,204.2831
SCH001,Equity Large Cap Fund 001,2024-03-01,203.4354
SCH001,Equity Large Cap Fund 001,2024-03-02,200.7428
SCH001,Equity Large Cap Fund 001,2024-03-03,197.6641
SCH001,Equity Large Cap Fund 001,2024-03-04,200.4571
SCH001,Equity Large Cap Fund 001,2024-03-05,199.3721
SCH001,Equity Large Cap Fund 001,2024-03-06,200.241
SCH001,Equity Large Cap Fund 001,2024-03-07,200.1683
SCH001,Equity Large Cap Fund 001,2024-03-08,201.3542
SCH001,Equity Large Cap Fund 001,2024-03-09,201.5801
SCH001,Equity Large Cap Fund 001,2024-03-10,198.5169
SCH001,Equity Large Cap Fund 001,2024-03-11,200.9299
SCH001,Equity Large Cap Fund 001,2024-03-12,199.7796
SCH001,Equity Large Cap Fund 001,2024-03-13,196.0879
SCH001,Equity Large Cap Fund 001,2024-03-14,195.1197
SCH001,Equity Large Cap Fund 001,2024-03-15,198.6727
SCH001,Equity Large Cap Fund 001,2024-03-16,200.7394
SCH001,Equity Large Cap Fund 001,2024-03-17,199.9397
SCH001,Equity Large Cap Fund 001,2024-03-18,199.1417
SCH001,Equity Large Cap Fund 001,2024-03-19,198.4129
SCH001,Equity Large Cap Fund 001,2024-03-20,203.3972
SCH001,Equity Large Cap Fund 001,2024-03-21,204.3701
SCH001,Equity Large Cap Fund 001,2024-03-22,205.4657
SCH001,Equity Large Cap Fund 001,2024-03-23,208.047
SCH001,Equity Large Cap Fund 001,2024-03-24,208.6848
SCH001,Equity Large Cap Fund 001,2024-03-25,208.0778
SCH001,Equity Large Cap Fund 001,2024-03-26,207.6292
SCH001,Equity Large Cap Fund 001,2024-03-27,207.4923
SCH001,Equity Large Cap Fund 001,2024-03-28,207.4411
SCH001,Equity Large Cap Fund 001,2024-03-29,209.2939
SCH001,Equity Large Cap Fund 001,2024-03-30,209.4662
SCH001,Equity Large Cap Fund 001,2024-03-31,211.3496
SCH001,Equity Large Cap Fund 001,2024-04-01,211.1872
SCH001,Equity Large Cap Fund 001,2024-04-02,211.4287
SCH001,Equity Large Cap Fund 001,2024-04-03,206.4013
SCH001,Equity Large Cap Fund 001,2024-04-04,208.7121
SCH001,Equity Large Cap Fund 001,2024-04-05,209.6217
SCH001,Equity Large Cap Fund 001,2024-04-06,212.1741
SCH001,Equity Large Cap Fund 001,2024-04-07,204.8424
SCH001,Equity Large Cap Fund 001,2024-04-08,210.0168
SCH001,Equity Large Cap Fund 001,2024-04-09,209.707
SCH001,Equity Large Cap Fund 001,2024-04-10,212.5377
SCH001,Equity Large Cap Fund 001,2024-04-11,209.9279
SCH001,Equity Large Cap Fund 001,2024-04-12,211.5136
SCH001,Equity Large Cap Fund 001,2024-04-13,208.8821
SCH001,Equity Large Cap Fund 001,2024-04-14,207.3604
SCH001,Equity Large Cap Fund 001,2024-04-15,212.1646
SCH001,Equity Large Cap Fund 001,2024-04-16,211.7216
SCH001,Equity Large Cap Fund 001,2024-04-17,212.3163
SCH001,Equity Large Cap Fund 001,2024-04-18,214.5755
SCH001,Equity Large Cap Fund 001,2024-04-19,215.8948
SCH001,Equity Large Cap Fund 001,2024-04-20,216.3277
SCH001,Equity Large Cap Fund 001,2024-04-21,217.3183
SCH001,Equity Large Cap Fund 001,2024-04-22,223.6295
SCH001,Equity Large Cap Fund 001,2024-04-23,223.5196
SCH001,Equity Large Cap Fund 001,2024-04-24,224.1037
SCH001,Equity Large Cap Fund 001,2024-04-25,226.974
SCH001,Equity Large Cap Fund 001,2024-04-26,230.0305
SCH001,Equity Large Cap Fund 001,2024-04-27,233.3531
SCH001,Equity Large Cap Fund 001,2024-04-28,235.1884
SCH001,Equity Large Cap Fund 001,2024-04-29,232.0096
SCH001,Equity Large Cap Fund 001,2024-04-30,236.6036
SCH001,Equity Large Cap Fund 001,2024-05-01,232.923
SCH001,Equity Large Cap Fund 001,2024-05-02,233.3496
